statement_id,run,statement,true_verdict,prediction,raw_response,correct
936,8,"David Beckham’s soccer stadium would get a ""special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.""",mostly-true,mostly-false,mostly-false,False
936,9,"David Beckham’s soccer stadium would get a ""special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.""",mostly-true,mostly-false,mostly-false,False
936,10,"David Beckham’s soccer stadium would get a ""special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.""",mostly-true,mostly-false,mostly-false,False
936,11,"David Beckham’s soccer stadium would get a ""special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.""",mostly-true,mostly-false,mostly-false,False
936,12,"David Beckham’s soccer stadium would get a ""special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.""",mostly-true,mostly-false,mostly-false,False
936,13,"David Beckham’s soccer stadium would get a ""special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.""",mostly-true,mostly-false,mostly-false,False
936,14,"David Beckham’s soccer stadium would get a ""special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.""",mostly-true,mostly-false,mostly-false,False
936,15,"David Beckham’s soccer stadium would get a ""special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.""",mostly-true,mostly-false,mostly-false,False
937,1,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
937,2,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
937,3,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
937,4,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
937,5,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
937,6,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
937,7,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
937,8,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
937,9,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
937,10,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
937,11,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
937,12,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
937,13,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
937,14,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
937,15,"""It was (Rob Portman’s) job to stop China’s illegal dumping of steel. He failed, looked the other way, did nothing.""",false,mostly-false,mostly-false,False
938,1,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
938,2,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
938,3,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
938,4,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
938,5,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
938,6,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
938,7,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
938,8,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
938,9,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
938,10,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
938,11,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
938,12,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
938,13,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
938,14,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
938,15,"Says Joe Biden said voting by mail is a way to ""fundamentally change this country,"" contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",mostly-false,mostly-false,mostly-false,True
939,1,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
939,2,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
939,3,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
939,4,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
939,5,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
939,6,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
939,7,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
939,8,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
939,9,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
939,10,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
939,11,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
939,12,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
939,13,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
939,14,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
939,15,Says the lines on the signature Solo cup are actually markings to designate various measurements.,false,mostly-true,mostly-true,False
940,1,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
940,2,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
940,3,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
940,4,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
940,5,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
940,6,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
940,7,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
940,8,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
940,9,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
940,10,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
940,11,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
940,12,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
940,13,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
940,14,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
940,15,"""It costs a hell of a lot more money to put somebody in jail than send them to the University of Virginia.""",half-true,mostly-true,mostly-true,False
941,1,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
941,2,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
941,3,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
941,4,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
941,5,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
941,6,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
941,7,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
941,8,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
941,9,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
941,10,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
941,11,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
941,12,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
941,13,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
941,14,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
941,15,"""Joe Garcia raised utility rates on families.""",false,mostly-false,mostly-false,False
942,1,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
942,2,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
942,3,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
942,4,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
942,5,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
942,6,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
942,7,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
942,8,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
942,9,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
942,10,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
942,11,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
942,12,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
942,13,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
942,14,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
942,15,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",false,mostly-false,mostly-false,False
943,1,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-true,mostly-true,False
943,2,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-true,mostly-true,False
943,3,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-true,mostly-true,False
943,4,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-true,mostly-true,False
943,5,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-false,mostly-false,False
943,6,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-true,mostly-true,False
943,7,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-true,mostly-true,False
943,8,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-true,mostly-true,False
943,9,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-true,mostly-true,False
943,10,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-true,mostly-true,False
943,11,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-true,mostly-true,False
943,12,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-true,mostly-true,False
943,13,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-true,mostly-true,False
943,14,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-true,mostly-true,False
943,15,"Says a ""liberal"" immigration reform group endorsed his GOP primary opponent, Dave Brat.",false,mostly-true,mostly-true,False
944,1,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
944,2,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
944,3,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
944,4,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
944,5,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
944,6,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
944,7,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
944,8,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
944,9,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
944,10,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
944,11,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
944,12,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
944,13,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
944,14,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
944,15,Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,false,mostly-false,mostly-false,False
945,1,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
945,2,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
945,3,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
945,4,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
945,5,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
945,6,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
945,7,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
945,8,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
945,9,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
945,10,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
945,11,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
945,12,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
945,13,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
945,14,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
945,15,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,true,mostly-false,mostly-false,False
946,1,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
946,2,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
946,3,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
946,4,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
946,5,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
946,6,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
946,7,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
946,8,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
946,9,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
946,10,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
946,11,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
946,12,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
946,13,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
946,14,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
946,15,"The flu shot is ""designed to spread cancer.""",pants-fire,pants-fire,pants-fire,True
947,1,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
947,2,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
947,3,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
947,4,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
947,5,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
947,6,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
947,7,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
947,8,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
947,9,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
947,10,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
947,11,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
947,12,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
947,13,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
947,14,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
947,15,"""The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?""",mostly-false,mostly-false,mostly-false,True
948,1,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
948,2,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
948,3,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
948,4,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
948,5,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
948,6,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
948,7,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
948,8,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
948,9,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
948,10,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
948,11,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
948,12,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
948,13,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
948,14,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
948,15,"""90,000 Californians are unsheltered and homeless.""",true,mostly-true,mostly-true,False
949,1,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
949,2,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
949,3,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
949,4,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
949,5,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
949,6,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
949,7,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
949,8,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
949,9,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
949,10,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
949,11,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
949,12,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
949,13,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
949,14,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
949,15,"Says Sen. John McCain ""has taken more money from Wall Street than any other sitting senator.""",half-true,mostly-false,mostly-false,False
950,1,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
950,2,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
950,3,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
950,4,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
950,5,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
950,6,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
950,7,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
950,8,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
950,9,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
950,10,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
950,11,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
950,12,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
950,13,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
950,14,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
950,15,"Rubio's tax swap proposal ""would have been a massive tax increase.""",false,mostly-false,mostly-false,False
951,1,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
951,2,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
951,3,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
951,4,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
951,5,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
951,6,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
951,7,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
951,8,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
951,9,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
951,10,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
951,11,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
951,12,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
951,13,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
951,14,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
951,15,"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",mostly-true,mostly-false,mostly-false,False
952,1,"Says Lee Leffingwell has been mayor of Austin, Texas ""for about as long as Sarah Palin was governor of Alaska.""",false,mostly-false,mostly-false,False
952,2,"Says Lee Leffingwell has been mayor of Austin, Texas ""for about as long as Sarah Palin was governor of Alaska.""",false,mostly-false,mostly-false,False
952,3,"Says Lee Leffingwell has been mayor of Austin, Texas ""for about as long as Sarah Palin was governor of Alaska.""",false,mostly-false,mostly-false,False
952,4,"Says Lee Leffingwell has been mayor of Austin, Texas ""for about as long as Sarah Palin was governor of Alaska.""",false,mostly-false,mostly-false,False
952,5,"Says Lee Leffingwell has been mayor of Austin, Texas ""for about as long as Sarah Palin was governor of Alaska.""",false,mostly-false,mostly-false,False
952,6,"Says Lee Leffingwell has been mayor of Austin, Texas ""for about as long as Sarah Palin was governor of Alaska.""",false,mostly-false,mostly-false,False
952,7,"Says Lee Leffingwell has been mayor of Austin, Texas ""for about as long as Sarah Palin was governor of Alaska.""",false,mostly-false,mostly-false,False
952,8,"Says Lee Leffingwell has been mayor of Austin, Texas ""for about as long as Sarah Palin was governor of Alaska.""",false,mostly-false,mostly-false,False
