statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered,trial
"""We're losing thousands of (veterans) waiting on line"" because they can't get speedy health care from the Veterans Administration.",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,6
“There's 100 million people that have preexisting conditions.”,mostly-true,false,"['true', 'half-true', 'mostly-false', 'false']",4,False,6
"U.S. Rep. John Barrow’s plan ""puts the IRS in charge of your health care.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,6
"Says ""At age 76 when you most need it, you are not eligible for cancer treatment"" under Affordable Care Act.",pants-fire,false,"['false', 'pants-fire']",2,True,6
"""When Jeb (Bush) was governor, his first four years as governor, his Medicaid program grew twice as fast as mine.""",mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,6
"“The flu killed 80,000 Americans last year according to the CDC.”",mostly-false,false,"['mostly-false', 'false']",2,True,6
"""74 percent of Republicans support the Affordable Care Act.""",false,false,"['mostly-false', 'false']",2,True,6
Says more than 2 million Oregonians have received important medical services because of his health plan.,half-true,half-true,"['half-true', 'false']",2,True,6
"Says ""as we sit right now, Medicare, if we do nothing, will be gone in eight years, if we do nothing to it.""",false,false,"['mostly-false', 'false']",2,True,6
"All members of Congress are required to be in Obamacare, but Obama and members of his administration ""have their own gold-plated health care plans that they're in.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,6
The Senate health care bill does not contain limits on medical malpractice lawsuits.,true,true,"['true', 'false']",2,True,6
"""Did you know ObamaCare will cost nearly twice as much as initially expected -- $1.8 TRILLION?""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
"There are""thousands of Georgia workers that are misclassified as independent contractors,"" who lose benefits, including health care.",mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,6
Says Rick Scott gave a deposition in which he invoked the Fifth Amendment 75 times about his dealings as head of Columbia/HCA hospital chain,mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""There are 7,000 kids in New Hampshire who have health care because I helped to create the Children's Health Insurance Program.""",true,true,['true'],1,True,6
“Ron Johnson just came out in favor of a federal abortion ban.”,mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
"The health care reform law ""reduces the deficit by nearly $1.2 trillion over the next two decades.""",half-true,half-true,"['mostly-true', 'half-true', 'false']",3,True,6
"Opponent Holly Benson said that ""Just because you're poor doesn't mean you're unhealthy, it just means you have a lot more time to go running.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,6
"Says Donald Trump promised to repeal Obamacare, build a wall, ban Muslims, and more.",mostly-true,false,"['true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,False,6
"Says new Medicare billing guidelines ""have nine codes for (injuries by) turkeys.""",true,false,"['true', 'half-true', 'mostly-false', 'false']",4,True,6
"Says Anthony Fauci, Bill Gates, George Soros and Jeffrey Epstein are connected with Moderna, Inc., and its efforts to create the coronavirus vaccine.",pants-fire,false,"['false', 'pants-fire']",2,True,6
"The uninsured rate in California reached ""a historic low of 7.4 percent in 2016.""",true,true,['true'],1,True,6
"Health insurance companies are ""making record profits, right now.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,6
"""For people making between $50,000 and $75,000 a year, their taxes are going up about $5,000 because the fact is, they will pay more in new taxes"" for Medicare for All.",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,6
"In 1993, Newt Gingrich ""first advocated for the individual mandate in health care. And as recently as May of this year, he was still advocating"" for it.",mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,6
"“In New York state, if you’re white, you have to go to the back of the line to get medical help.”",pants-fire,false,"['mostly-false', 'false']",2,False,6
"A study ""from the Massachusetts Institute of Technology, Harvard, and Dartmouth concluded that Medicaid’s value to its beneficiaries is significantly lower than the actual cost of the program.""",half-true,false,"['mostly-false', 'false', 'pants-fire']",3,False,6
"""We have one senator who’s a ‘yes’ vote ... but he’s in the hospital. And he’s a ‘yes’ vote. So we can’t do it by Friday. So we have the votes"" to pass a health care bill.",false,false,"['mostly-false', 'false']",2,True,6
"Emails show that Fauci knew ""hydroxychloroquine worked [and] emailed friends about it being effective.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
"The Congressional Budget Office analysis of the health insurance reform legislation says the bill ""cuts the deficit by $1.2 trillion in the second 10 years.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,6
"If you look at last year's presidential campaign, ""you can't find a mention of public option.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,6
“Private insurance gives … better coverage” than people would get under a Medicaid expansion.,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
"""Obamacare … carries on even under a government shutdown.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"More people die from ""medical misadventures"" than firearm accidents nationally and in Florida.",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""The new beverage tax will increase the cost of sodas, juice drinks, sports drinks, iced teas, and flavored water up to 50%.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,6
"Says 1 in 5 Texans did not have health insurance coverage before the pandemic, and now “nearly 1 in 3 Texans under the age of 65 don’t have access to health care insurance.”",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""One out of 4 diabetes patients in our country cannot afford their insulin.""",mostly-true,true,['true'],1,False,6
"In ad attacking Rick Scott, says three executives of the Columbia/HCA hospital chain he ran were indicted.",half-true,half-true,"['mostly-true', 'half-true', 'false']",3,True,6
"Says Tammy Baldwin’s ""Medicare for All"" plan means senior citizens would ""no longer have"" Medicare.",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
"When Social Security, Medicare and Medicaid were created, ""Republicans stood on the sidelines""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
"""Blue Cross Blue Shield pays your doctor a $40,000 bonus for fully vaccinating at least 100 patients under the age of two.""",false,false,['false'],1,True,6
"""This year, 97 Missouri counties have only one insurer participating in the Obamacare exchanges. Last year, every Missouri county had at least two insurance options. In addition, most Missourians will see an increase in their premiums, with some facing an increase upward of 40 percent""",half-true,true,"['true', 'false']",2,False,6
"""There are 300,000 babies born deformed every year in this country because of women who are alcoholics while they're carrying those children to term.""",false,false,['false'],1,True,6
"""The average family premium has increased by 29% under Obama!""",mostly-true,false,"['true', 'mostly-false', 'false']",3,False,6
"""PHARMACEUTICAL COMPANIES that manufacture vaccines have IMMUNITY FROM PROSECUTION!""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,6
"When asked about bills in Congress important to the North Country, Derrick responded ‘I just don’t know enough about it.’",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
"""Recent census data shows that the average American family spends over $13,000 a year for health care coverage.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
"The economic stimulus bill created a council that's ""modeled after the national board that controls Britain’s health system.""",mostly-false,false,"['mostly-false', 'false']",2,True,6
"The Democrats' health care bills would end ""the denial of ... coverage to those who have a pre-existing condition,"" while the Republican bill would not.",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,6
"""It took Obama six months to pick out a family dog,"" but he's ""cramming health care reform down the country's throat in a fraction of that time.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
"""Under Obamacare, when you turn Medicaid over to the states ... the money will be available up front for the expansion for a few years. Then, the money will go away.""",mostly-false,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,6
"""The Republicans have repeatedly said that they agree with 80 percent of what's in our bill.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'false']",4,True,6
"Obamacare is ""hurting people right now"" with premium increases of up to 116 percent.",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""Hospitals, doctors, MRIs, surgeries and so forth are more extensively used and far more expensive in this country than they are in many other countries.''",mostly-true,mostly-false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,6
"After Massachusetts passed a mandatory health insurance law ""their mortality rate went down...it saved lives.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,6
"Scott Fisher ""tried to expand Obamacare in Texas and even voted for an official resolution to force 1 million Texans into Obamacare.""",pants-fire,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
"""If you can’t get a test through Test Iowa, there are multiple other sites: your doctor, your clinics, your pharmacies, the stroke detection clinic centers.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,6
"The Massachusetts health care plan is ""wildly unpopular"" among state residents.",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
"""Within the three miles surrounding the University Circle area, infant mortality exceeds some Third World countries.""",true,true,['true'],1,True,6
"""Twenty-four percent of doctors in Virginia currently don’t accept new Medicaid patients because the reimbursement rates are so low.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,6
"""Every other democracy in the world has a health care system that covers everybody, and we don't.""",false,false,"['mostly-false', 'false']",2,True,6
"""There are many health insurance plans that will cover Viagra but won't cover birth-control medication.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
Says Gov Tony Evers’ administration deemed dentists non-essential,false,false,['false'],1,True,6
"COVID-19 is a synthetic version of “snake venom” that evil forces are spreading through remdesivir, the COVID-19 vaccines and drinking water to “make you a hybrid of Satan.”",pants-fire,false,"['false', 'pants-fire']",2,True,6
"""The (health reform) legislation which Washington passed last year has made it more difficult to hire"" because it’s increased costs for employers.",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
"""The Obama Administration's own White House Council of Economic Advisers has estimated 4.7 million Americans will lose their jobs if the (health care) bill passes.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
"Says Cory Booker ""supports late-term and partial-birth abortion and opposes safety regulations.""",half-true,false,"['mostly-false', 'false']",2,False,6
"""Thirteen hundred"" applicants in Rhode Island signed up for insurance through Obamacare.",mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,6
"""No Republicans voted for"" recent hikes in the income tax, payroll tax, capital gains tax, dividend tax and estate tax. ""These taxes were all passed under … Obamacare.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
"Patrick Murphy voted for Obamacare in 2010, ""yet he reversed himself and voted to delay"" the employer mandate and the individual mandate.",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
"Congressional benefits include “free health care, outrageous retirement packages, 67 paid holidays, three weeks paid vacation, unlimited paid sick days.”",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
"""Donald Trump and Hillary Clinton and Bernie Sanders have the identical position on health care, which is they want to put the government in charge of you and your doctor.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
"In Ohio, due to Medicaid expansion, ""nearly 60,000 disabled citizens are stuck on waiting lists ... leaving them without the care they need for months or even years.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
"""Pregnant women who stand for five to six hours at a time increase their risk of pre-term pregnancy by 80 percent.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
"Rand Paul ""wants us to pay $2,000 just to get Medicare.""",mostly-true,false,"['false', 'pants-fire']",2,False,6
"Alex Sink wants to ""cut Medicare.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
"Says Kevin Cramer voted to let insurance companies go back to denying coverage for 300,000 North Dakotans with pre-existing conditions.",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
"""No one thought we could get a bipartisan bill (Medicaid) passed. We did in the Florida Senate.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,6
"""If you go to every hospital in this country and you ask them one question, which is, ‘How would it have been for you last year if every one of your bills were paid at the Medicare rate?’ Every single hospital administrator said they would close.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
ColoradoCare would have higher revenues than McDonald’s.,mostly-true,true,"['true', 'false']",2,False,6
"""Most people on Medicaid are kids, or seniors, or the disabled.""",mostly-true,false,"['half-true', 'mostly-false', 'false']",3,False,6
"""Rhode Island has the second highest per enrollee (Medicaid) cost of any state in the country, which is 60 percent higher than the national average.""",mostly-true,true,"['true', 'false']",2,False,6
Georgia has the highest flu activity in the country.,mostly-true,false,"['half-true', 'mostly-false', 'false']",3,False,6
"""It's just been announced that the residents of Florida are going to experience a massive, double-digit premium hike.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,6
"""One-third of the health care dollar goes to no such thing as health care; it goes to the insurance companies.""",false,false,"['false', 'pants-fire']",2,True,6
"Obamacare-caused paperwork will annually absorb 190 million hours or more--and Mount Rushmore could be built 1,547 times over ""with the paperwork.""",mostly-false,false,"['true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,6
"Says he ""led the effort to build a new (University of Wisconsin-Milwaukee) engineering campus in Wauwatosa.""",false,false,"['mostly-false', 'false']",2,True,7
"Says President Donald Trump’s proposal to allow Americans to buy health insurance across state lines would make it the same as ""the way you buy car insurance"" today.",false,false,"['mostly-false', 'false']",2,True,7
"Medicare monthly premiums will go up to $104.20 in 2012 and $247.00 in 2014 due to ""provisions incorporated in the Obamacare legislation, purposely delayed so as not to 'confuse' the 2012 re-election campaigns.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"Says Donald Trump ""wants to kick thousands of kids off of BadgerCare.""",half-true,half-true,"['mostly-true', 'half-true', 'false']",3,True,7
"""It's President Biden who is proposing to cut Medicare Advantage.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"""We will always protect patients with pre-existing conditions, very importantly.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"Sen. Jack Reed ""cast the deciding vote in the Senate for the Affordable Care Act.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"""CBO reports that delaying the Obamacare individual mandate will reduce the deficit by $35 billion over ten years.""",mostly-true,true,"['true', 'false']",2,False,7
"Taking the Fifth Amendment in a deposition about the Columbia/HCA hospital chain he founded ""means a truthful answer to the questions that (Rick Scott) was asked would incriminate him.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,7
"Says the Internal Revenue Service estimated it must hire ""16,500 agents at a cost of $10 billion to the taxpayer"" to enforce the federal health care overhaul.",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"Says he ""turned down a Medicaid expansion under Obamacare,"" but because of actions he took, for the first time in Wisconsin's history ""everyone living in poverty is covered under Medicaid.""",mostly-true,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,7
"Obamacare ""is not a popular law.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,7
"Under Obamacare, members of Congress are required to purchase their health insurance from the new exchanges.",true,false,"['true', 'half-true', 'mostly-false', 'false']",4,True,7
"Says U.S. Rep. Paul Ryan promised to ""end health care for our seniors.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"Wisconsin is ""not walking away from a dime"" in federal funds by rejecting the Obamacare Medicaid expansion.",mostly-false,mostly-false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,7
"""And this would be the first year, if everything holds true, we will spend over $10 billion of our state budget on Medicaid out of the $28 billion budget.""",mostly-true,true,"['true', 'mostly-true', 'false']",3,True,7
Ethylene oxide used in COVID-19 testing swabs “literally changes the structure of the building blocks of your own body.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
“The number of ICU beds is larger in Boone County by a factor of three” compared to Orange County for the University of North Carolina.,false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,7
"Says Scott Walker ""has turned down $1 billion of Medicaid money over the course of his tenure.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,7
"""Of the 25 wealthiest nations, we're the only one that doesn't provide basic health coverage.""",true,false,"['true', 'mostly-false', 'false']",3,True,7
"""For people making between $50,000 and $75,000 a year, their taxes are going up about $5,000 because the fact is, they will pay more in new taxes"" for Medicare for All.",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,7
"""You’re paying for...(state Sen. Diane Allen’s) health care, and she took yours away.""",mostly-false,false,"['mostly-false', 'false']",2,True,7
"Homeopathy, acupuncture and aromatherapy ""have been given elevated legitimacy under the Affordable Care Act.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
“Black women are 3 to 4 times more likely to die (from maternal mortality) even when they have the insurance and the income.”,mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,7
Says Ohio Attorney General Mike DeWine is hypocritical for challenging the constitutionality of the new health care law.,false,false,"['true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,7
"Domestic violence ""is seen as a pre-existing"" health condition and ""women had to pay 50 percent more for health care because of gender ratings,"" but under Obamacare, ""all of that is over.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,7
"People with insurance through the Affordable Care Act will see a “75% increase in premiums starting Nov. 1” if enhanced subsidies are not extended, including “twice as much in the rural areas.”",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,7
"""The CBO now says the president's health care law will cut the number of full-time jobs in the United States by 2.3 million by 2021.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,7
"Says the Koch Brothers sponsored ""a study that shows that Medicare for All would save the American people $2 trillion over a 10-year period.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,7
"On the VA: ""Over 300,000 veterans have died waiting for care.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,7
"""George Holding has voted 13 times to deny Kevin, and the 300,000 people like him in the 2nd Congressional District, coverage"" for their pre-existing conditions.",mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,7
"""Florida Statutes require (Attorney General Bill) McCollum to consult with members of Florida's Congressional delegation"" before filing a lawsuit against the health care reform law.",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,7
"Says the federal government ""tells health insurance companies how much money they're allowed to keep of what they receive in revenues -- 15 percent.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,7
"Says it's ""estimated that 300 babies a year are sent home from the hospital with an unrecognized congenital heart defect; it is the most common birth defect in America.""",mostly-true,true,"['true', 'false']",2,False,7
"""Romneycare was model for Obamacare.""",true,true,"['true', 'false']",2,True,7
"If you ""already have health insurance through your job, or Medicare, or Medicaid, or the VA, nothing in this plan will require you or your employer to change the coverage or the doctor you have.""",true,true,['true'],1,True,7
"""When I came into office, our vaccination rate in Texas was 65 percent. When I left two weeks ago, it was 95 percent.""",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,7
"In the 2014 elections, ""the American people overwhelmingly said we don't want Obamacare … and we don't want amnesty.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"""The Democrat plan would just obliterate Medicare and terminate Medicare Advantage ... seniors who have been paying for this for years (and) will not be taken care of anymore.""",false,false,"['mostly-false', 'false']",2,True,7
"A provision in the health care reform bill for end-of-life counseling for seniors is not ""entirely voluntary.""",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,7
Volunteer firefighters and communities they serve in Georgia and elsewhere are being devastated by Obamacare.,half-true,false,"['half-true', 'mostly-false', 'false']",3,True,7
"""The law says that mental health must be treated the same as physical health,"" but coverage by health insurers is unequal.",true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,7
"Says Mitt Romney suggested that ""employers should be able to make the decision as to whether or not a woman gets contraception through her insurance coverage.""",true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,7
"Blue Cross headquarters has ""a $30,000 granite table.""",pants-fire,false,"['false', 'pants-fire']",2,True,7
"""We’ve got an average of 5,600 soldiers committing suicide. That’s about 20 a day.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,7
An increase in Medicare Part B premiums means “America’s seniors are paying the price for Biden’s inflation crisis.”,mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"Says many local governments in Wisconsin already require employees to pay 20 percent, 30 percent or even 40 percent of their health insurance premiums.",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"Under the new health care law, ""the first person (a) patient has to go to is a bureaucrat. That is called a panel.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"""If you're a black woman, you're 320% more likely to die from complications in childbirth.""",true,false,"['mostly-false', 'false']",2,False,7
"""The number of uninsured people in Massachusetts is about the same as it was when the mandates were passed in 2006.""",pants-fire,false,"['false', 'pants-fire']",2,True,7
"Over the past few months, we've learned that ""we just can't count on the media to debunk"" lies about health insurance reform.",pants-fire,false,"['false', 'pants-fire']",2,True,7
"""The White House removed its climate change web page. And the healthcare, civil rights and LGBT sections.""",mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,7
"Amid the ""crisis at our southern border,"" there are ""reports of illegal migrants carrying deadly diseases such as … Ebola virus.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"Says as a Schedule 1 drug, marijuana carries a designation that means it ""should not be researched""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"Hillary Clinton ""has the only health care plan that covers every American.""",true,false,"['true', 'half-true', 'mostly-false', 'false']",4,True,7
"""53 percent of Americans cut back on their health care in the last year because of costs.""",half-true,half-true,"['mostly-true', 'half-true', 'false']",3,True,7
"""Over 70% of the people support Roe v. Wade. Over 90% of the people support funding for Planned Parenthood and making sure women can get the health care they need.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,7
"""Nearly 46 million Americans don't have health insurance coverage today.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,7
“The World Health Organization has been working since 1974 on vaccines to create permanent sterility.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"""The vast majority of people that got insurance under President Obama's Obamacare, the Affordable Care Act, got it through Medicaid.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,7
"Says North Carolina Republican Senate candidate Thom Tillis ""supports a plan that would end Medicare as we know it.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"""We are the only industrialized nation that relies heavily on a for-profit medical insurance industry to provide basic health care.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,7
"Says if Texas abortion measure passes, ""someone living in El Paso would have to drive 550 miles each way to San Antonio for something as simple as cervical cancer screening.""",pants-fire,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,7
Says Nick Kahl made it harder for many families to cover basic health care expenses.,mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,7
"""What they will do is socialized medicine.""",false,false,"['mostly-false', 'false']",2,True,7
"""The United States death rate is two-and-a-half times higher for those who do not have a high school education.""",true,true,['true'],1,True,7
"""Under the plan, for the first five years your employer not only has to keep the coverage, but you can't migrate to the public plan.""",mostly-false,false,"['mostly-false', 'false']",2,True,7
"""Obamacare has caused millions of full-time jobs to become part-time.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"""Ted Cruz tried to ban contraception"" five times.",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"""Rosalyn Dance voted against President Obama’s Medicaid expansion.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"""In many instances, (people's) health care costs are more than their mortgage costs or their rent, which, by the way, is a first in American history.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"The 2006 Massachusetts health care law has ""added (only) about 1 percent to our state budget.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'false']",4,True,7
"""The costs of cancer and all affiliated issues are over $20 billion a year to this state.""",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,7
"Says on contraception, his plan is ""cheaper and easier for you"" than Sen. Mark Udall’s",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"Says Mitt Romney wants to ""get rid of Planned Parenthood.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
Says the Affordable Care Act was a federal takeover of the student loan industry and ‘profits’ on the loans go to help pay for the health care law.,mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"""One-third of the counties — think of it, one-third — only have one insurer left"" on the Affordable Care Act exchanges.",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,7
"Says ""Texas U.S. Rep John Culberson voted to let insurance companies charge people 50 and over five times more than younger people.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,7
"Obamacare is ""costing 2 million jobs.""",mostly-false,false,"['mostly-false', 'false']",2,True,7
"Insurance companies ""have made a fortune with Obamacare.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"Says Gov. Tony Evers gave $2.4 million in COVID relief money to Planned Parenthood affiliates throughout Wisconsin “to bail them out and fund abortions.""",mostly-false,false,"['mostly-false', 'false']",2,True,7
"Says a ""Canadian provincial prime minister came to Ohio for his medical treatment because of the delay in Canadian health care which would have endangered his life.""",pants-fire,false,"['false', 'pants-fire']",2,True,7
"Edwards says if Congress won't pass universal health care, he'll tell Congress: ""I'm going to use my power as president to take your health care away from you.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"The government will ""go out and buy my breast pump for my babies.""",false,false,"['false', 'pants-fire']",2,True,7
"Under John McCain's health care plan, people get a $5,000 tax credit to buy a $12,000 health care policy, and ""that's a loss for you.""",false,false,['false'],1,True,7
"In a ""sweetheart deal … members of Congress, thanks to the Obama administration, are going to be the only people in America to get subsidies in the Obamacare exchanges.""",pants-fire,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"The administration has issued rules for ""$1 abortions in ObamaCare"" and ""requires all persons enrolled in insurance plans that include elective abortion coverage to pay"" an abortion premium.",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"""Obamacare adds trillions to our deficits and to our national debt.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"Medicare ""premium support"" backed by Republican vice presidential candidate Paul Ryan ""is not vouchers.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"""We, the bishops of the United States -- can you believe it -- in 1919 came out for more affordable, more comprehensive, more universal health care.""",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,7
"""15 years ago, cancer drugs cost an average of $10,000 a year. Now it’s $10,000 a month.""",mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,7
"""Between the year 2000 and 2006, (insurance) premiums in this country doubled.""",mostly-true,mostly-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,7
"Wisconsin has ""the number one health care system in the country. Everyone in poverty now has health care""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,7
