statement,avg_set_size,std_set_size,num_trials,coverage_rate,true_verdict
"For vaccine rates among Americans 65 and older, “there’s virtually no difference between white, Black, Hispanic, Asian American.”",5.0,0.0,57,1.0,false
"Former Alaska Governor Sarah Palin was right that President Barack Obama’s health care bill created what ""would, in effect, be death panels.""",6.0,0.0,46,1.0,pants-fire
"Former President Donald Trump could have destroyed the Affordable Care Act, but “he chose to build upon (it).""",5.369565217391305,0.4880207487471505,46,1.0,false
Former President Donald Trump told Time magazine that “states should monitor women’s pregnancies and prosecute those who violate abortion bans.”,6.0,0.0,50,1.0,mostly-false
Former President Donald Trump wants to take away the Affordable Care Act.,5.0,0.0,54,1.0,half-true
Former President Donald Trump would “force states to monitor women's pregnancies.”,6.0,0.0,49,1.0,false
Forty-five percent of Americans went without needed care because of costs in 2007.,5.0,0.0,43,1.0,mostly-true
"Forty-five percent of doctors ""say they'll quit"" if health care reform passes.",5.018867924528302,0.13736056394868898,53,1.0,false
"Four million more people live in Florida, but New York gets $20 billion more for Medicaid, because it covers illegal immigrants and adults without chronic illness.",5.0,0.0,54,1.0,mostly-false
"Funding the federal health care law without a tax hike will ""require the state to cut nearly a quarter of its annual budget.""",6.0,0.0,41,1.0,false
Georgia has the highest flu activity in the country.,5.76595744680851,0.42797632794384327,47,1.0,mostly-true
"Gov. Lincoln Chafee has imposed ""a mandatory abortion fee"" on all Rhode Islanders who buy health insurance through the state’s Obamacare exchange.",6.0,0.0,50,1.0,half-true
"Gov. Rick Scott ""is trying to get a waiver under the federal health care law that would deny consumers in Florida the right to the $60 million in rebates they have from their own HMOs.""",5.7254901960784315,0.4507075048209877,51,1.0,half-true
"Governing magazine has ""estimated that in the states that don’t expand Medicaid, a minimum, they said of 40 percent of rural hospitals will close in those states...""",5.0,0.0,51,1.0,false
"Greg Abbott was ""charged with overseeing the state cancer research fund. But he let his wealthiest donors take tens of millions of taxpayer dollars without proper oversight. They showered Abbott with gifts and free vacations.""",5.0,0.0,43,1.0,half-true
Guantanamo Bay detainees will get the H1N1 vaccine.,6.0,0.0,42,1.0,true
"HIV/AIDS is ""dramatically on the rise in the U.S. South.""",4.957446808510638,0.2040297088885787,47,1.0,mostly-true
"Half of all personal bankruptcies in America ""are caused by medical bills.""",5.0,0.0,48,1.0,mostly-true
"Harry Reid ""voted to use taxpayer dollars to pay for Viagra for convicted child molesters and sex offenders.""",6.0,0.0,61,1.0,mostly-false
"He ""stood up to Barack Obama by passing legislation that prevents you from being forced to join government health plans or buy health insurance against your will.""",6.0,0.0,58,1.0,half-true
"Health care is the ""No. 1 reason for bankruptcy.""",5.0,0.0,45,1.0,half-true
Health care premiums for consumers have doubled since 2001.,5.930232558139535,0.25776963111323375,43,1.0,true
"Health care reform ""establishes a new board of federal bureaucrats (the 'Health Benefits Advisory Committee') to dictate the health plans that all individuals must purchase.""",6.0,0.0,48,1.0,false
"Health care reform ""requires the use of federal dollars to fund abortions through the government-run health plan.""",6.0,0.0,49,1.0,half-true
"Health care reform ""would bring down the deficit by as much as $1 trillion over the next two decades.""",6.0,0.0,43,1.0,half-true
"Health care reform legislation is ""likely to mandate free ‘sex change’ surgeries.""",5.0,0.0,46,1.0,false
"Health care reform plans being consided in Congress ""will finally reduce the costs of health care.""",5.0,0.0,51,1.0,half-true
Health care reform will not affect veterans' benefits.,6.0,0.0,59,1.0,true
"Health care reform: ""Everything about it is going to raise costs, raise taxes and lower the quality of health care.""",6.0,0.0,56,1.0,false
"Health insurance and medical costs ""are going down because of Obamacare.""",5.0,0.0,59,1.0,mostly-false
"Health insurance companies are ""making record profits, right now.""",5.30188679245283,0.4634695932428227,53,1.0,false
"Health insurance companies deny ""1 out of 5 treatments prescribed by doctors.""",6.0,0.0,48,1.0,false
Health insurance companies pay CEOs $24 million a year,6.0,0.0,55,1.0,mostly-false
Health insurance costs for Floridians are up 30 percent or more.,6.0,0.0,48,1.0,mostly-false
"Health insurance premiums ""have almost doubled ... since 2000.""",5.283018867924528,0.4547762971026369,53,1.0,true
"Health proposal would create a ""40% tax on health care benefits of middle-class workers.""",6.0,0.0,50,1.0,mostly-false
"Health reform will ""give every American the same opportunity"" to buy health insurance the way members of Congress do.",5.0,0.0,46,1.0,false
"Her health care plan will cost $110-billion in the first year, which can be paid for with savings.",6.0,0.0,49,1.0,half-true
"Heroin and prescription opioids are ""the number one cause of accidental or preventable death in Wisconsin.""",5.56,0.5014265364224071,50,1.0,false
"Hillary Clinton ""has the only health care plan that covers every American.""",6.0,0.0,44,1.0,true
"Hillary Clinton is ""willing to have workers' wages garnisheed if they refuse to buy health insurance.""",6.0,0.0,53,1.0,half-true
Homeless people are immune to COVID-19,2.0555555555555554,0.23121228232266405,54,1.0,pants-fire
"Homeopathy, acupuncture and aromatherapy ""have been given elevated legitimacy under the Affordable Care Act.""",6.0,0.0,54,1.0,half-true
"Homosexual behavior ""cuts your life by about 20 years.""",5.0,0.0,45,1.0,false
"I am the only U.S. Senate candidate who spoke out against bombing Syria, and who challenged Georgia’s governor and insurance commissioner over obstruction to the Affordable Care Act.",5.978260869565218,0.14744195615489702,46,1.0,false
I've shut down pill mills.,6.0,0.0,61,1.0,mostly-false
"If a 12-year-old girl became pregnant because of rape or incest, ""Tim Michels would force her to deliver the baby.""",6.0,0.0,50,1.0,mostly-true
"If a lawsuit backed by Josh Hawley succeeds, ""nearly 2.5 million Missourians with pre-existing conditions could lose their health care coverage.""",6.0,0.0,60,1.0,half-true
"If a woman in Texas takes “abortion pills voluntarily,” she would be “charged with murder.”",6.0,0.0,48,1.0,false
"If parents ""don't have health insurance that Senator Obama wants them to have (for their children), they will be fined.""",6.0,0.0,49,1.0,half-true
"If the Affordable Care Act were terminated, “that would mean over a hundred million Americans will lose protections for preexisting conditions.”",5.0,0.0,57,1.0,mostly-true
"If the Supreme Court throws out the federal health care law, it ""would be an unprecedented, extraordinary step of overturning a law that was passed by a strong majority of a democratically elected Congress.""",5.0,0.0,48,1.0,false
"If the legislature refuses to expand Medicaid, ""27 states are going to get our money – Virginia taxpayer money – into their states to provide health care for their citizens, paid for by us.""",6.0,0.0,59,1.0,mostly-false
"If the sequester hits, ""hundreds of thousands of Americans will lose access to primary care and preventive care like flu vaccinations and cancer screenings.""",4.0,0.0,49,1.0,half-true
"If women seeking an abortion see their ultrasound, ""the odds are pretty high they're going to keep the baby.""",6.0,0.0,47,1.0,mostly-false
"If you ""already have health insurance through your job, or Medicare, or Medicaid, or the VA, nothing in this plan will require you or your employer to change the coverage or the doctor you have.""",5.0,0.0,45,1.0,true
"If you don't count illegal aliens, people who qualify for other insurance, and people who make more than $75,000 a year, ""it leaves about 15 million people"" who are uninsured.",6.0,0.0,52,1.0,half-true
"If you get a flu shot, you're ""poisoning yourself.""",3.0,0.0,47,1.0,pants-fire
"If you look at last year's presidential campaign, ""you can't find a mention of public option.""",6.0,0.0,56,1.0,mostly-true
"If you went “anywhere in the world,” you could get a prescription filled for 40% to 60% less than it costs in the U.S.",5.763636363636364,0.4287637855957332,55,1.0,mostly-true
"If you're a small business and don't ""adopt the health care plan that Senator Obama mandates, he's going to fine you.""",6.0,0.0,56,1.0,false
"Immigrants in the country illegally cost “Florida taxpayers $566 million for 54,000 hospital visits.”",6.0,0.0,65,1.0,mostly-false
"In 1993, Newt Gingrich ""first advocated for the individual mandate in health care. And as recently as May of this year, he was still advocating"" for it.",6.0,0.0,57,1.0,mostly-true
"In 2007, Ed Gillespie ""was paid $300,000 to be the frontman for a coalition that made the individual mandate the centerpiece of its health reform plan.""",6.0,0.0,43,1.0,mostly-false
"In 2010, Betty Sutton ""voted to destroy Medicare.""",6.0,0.0,40,1.0,false
"In 2010, uninsured voters made up ""about 5 percent of the electorate.""",5.0,0.0,51,1.0,true
"In Cover Florida ""thousands already enrolled and climbing.""",5.222222222222222,0.4196434545311264,54,1.0,half-true
"In Florida, ""300,000 people are going to lose their individual coverage because of Obamacare. Now those people next year, they don’t have health insurance.""",6.0,0.0,43,1.0,mostly-false
"In Florida, it’s not illegal for an immediate family member of state officials to prosper from legislation supported by a spouse.",6.0,0.0,51,1.0,true
"In Massachusetts, ""half of the primary care doctors are not accepting new patients.""",6.0,0.0,53,1.0,true
"In New York state, ""you cannot charge an older person even one dollar more than a younger person"" for health insurance.",6.0,0.0,45,1.0,true
"In Ohio, due to Medicaid expansion, ""nearly 60,000 disabled citizens are stuck on waiting lists ... leaving them without the care they need for months or even years.""",6.0,0.0,57,1.0,false
"In Texas, ""a faceless hospital panel can deny life-sustaining care, giving you only 10 days to find another facility for your mother, dad, or young child, even if the patient is conscious.""",6.0,0.0,54,1.0,half-true
"In Virginia’s Medicaid program, ""approximately 30 percent, or $2.7 billion a year, is lost to waste, fraud and inefficiencies.""",6.0,0.0,56,1.0,mostly-false
"In Wisconsin, even multimillionaires can be on BadgerCare ""because we don't even ask people what their income level is to qualify for free health care.""",6.0,0.0,46,1.0,mostly-true
"In a ""sweetheart deal … members of Congress, thanks to the Obama administration, are going to be the only people in America to get subsidies in the Obamacare exchanges.""",6.0,0.0,47,1.0,pants-fire
"In ad attacking Rick Scott, says three executives of the Columbia/HCA hospital chain he ran were indicted.",5.0,0.0,49,1.0,half-true
"In every committee when the health care bill was considered, Democrats voted against an amendment that would require members of Congress and their staff to take the government-run public option as their health care plan.",6.0,0.0,48,1.0,mostly-true
"In his Time magazine interview, Donald Trump “said states have the right to monitor pregnant women to enforce these bans, and states have the right to punish pregnant women for seeking out abortion care.”",6.0,0.0,40,1.0,mostly-true
"In the 1970s, ""the swine flu broke out . . . under another Democrat, President Jimmy Carter.""",6.0,0.0,42,1.0,pants-fire
"In the 2014 elections, ""the American people overwhelmingly said we don't want Obamacare … and we don't want amnesty.""",6.0,0.0,46,1.0,false
"In the Affordable Care Act, Democrats ""cut $500 billion from Medicare"" and ""put in place the Independent Payment Advisory Board, 15 unelected bureaucrats, which will be making decisions about health care for our seniors and for all Americans.""",6.0,0.0,46,1.0,mostly-false
"In the House Republican health care bill, ""we’re expanding women’s access to health services by redirecting Planned Parenthood dollars to community health centers, which vastly outnumber Planned Parenthood clinics.""",5.980769230769231,0.1386750490563072,52,1.0,mostly-false
"In the House bill, “we’re not changing Medicaid,” only cutting “waste, fraud and abuse.”",5.0,0.0,57,1.0,false
"In the House health care bill, ""Something like 2 percent of the people would [be] eligible even to get the public option.""",5.0,0.0,56,1.0,false
"In the Senate version of the health reform bill, ""Every enrollee in the Office of Personnel Management enrolled plan, every enrollee has to pay a minimum of $1 per month towards reproductive rights, which includes abortion.""",6.0,0.0,50,1.0,false
"In the Wisconsin health insurance exchange, ""the Society of Actuaries points out that there'll be, according to them, an 82 percent increase in individual premiums over the next couple years under Obamacare.""",6.0,0.0,47,1.0,half-true
"In the case of a catastrophic event, the Atlanta-area offices of the Centers for Disease Control and Prevention will self-destruct.",4.02,0.2466096643090295,50,1.0,pants-fire
"In the health care bill, ""The 'Health Choices Commissioner' will decide health benefits for you. You will have no choice. None.""",5.0,0.0,52,1.0,pants-fire
"In the past three years, state legislatures have ""enacted more of these restrictions (on abortion) than in the previous 10 years combined.""",5.0,0.0,51,1.0,true
Indiana expanded Medicaid when Mike Pence was governor,5.0,0.0,51,1.0,mostly-true
"Infertility is treated differently than other issues and ""often excluded from insurance coverage""",4.0,0.0,55,1.0,true
"Insulin for Medicare beneficiaries ""was costing 400 bucks a month on average. It now costs $35 a month.""",5.0,0.0,48,1.0,half-true
"Insulin prices have ""gone THRU THE ROOF for patients/taxpayers bc of manufacturer, health plan & PBM biz practices.""",4.208333333333333,0.41041407908605754,48,1.0,true
Insulin prices rose “with the swipe of (Joe Biden’s) pen.”,6.0,0.0,48,1.0,false
"Insurance companies ""have made a fortune with Obamacare.""",6.0,0.0,61,1.0,false
Insurance companies and Washington bureaucrats “are working together to swipe $500 billion from Medicare to pay for Pelosi and Schumer’s out-of-control spending spree.”,4.5576923076923075,0.5015060275070906,52,1.0,false
Insurance companies have seen their profits soar by more than 400 percent since 2001.,6.0,0.0,50,1.0,half-true
"Insurers delayed an Illinois man's treatment, ""and he died because of it.""",6.0,0.0,47,1.0,false
"It's a good sign for Obamacare that in California, ""the proportion of kids who are signing up is the proportion of kids in the population.""",5.0,0.0,59,1.0,half-true
"It’s “all true” that the measles vaccine wanes quickly, was never fully safety tested and contains fetal debris.",5.0,0.0,46,1.0,false
Jason Carter supports using Georgia tax dollars to promote Obamacare,6.0,0.0,46,1.0,mostly-false
"Jim Renacci ""voted repeatedly to end Medicare.""",5.235294117647059,0.42840332837724987,51,1.0,false
"Joe Biden ""put 20 million people on Medicaid who aren’t even eligible, then stopped states from taking them off.""",5.0,0.0,50,1.0,false
Joe Biden approved a “new card” that “gives free health insurance to Americans” who are 25 and older.,5.0,0.0,60,1.0,false
"John Adcock and Republicans’ plan for health care ""would get rid of coverage altogether for thousands of families and raise premiums on the rest of us.""",6.0,0.0,60,1.0,false
"John McCain ""took on the drug industry.""",5.0,0.0,56,1.0,mostly-true
"John McCain and George Bush have ""absolutely no plan for universal health care.""",6.0,0.0,56,1.0,true
"John McCain would ""reduce oversight of health insurance.""",6.0,0.0,41,1.0,half-true
"John McCain's health care plan ""leaves you on your own to pay McCain’s health insurance tax.""",6.0,0.0,47,1.0,mostly-false
"John McCain's health care plan ""won't guarantee coverage of cancer screenings or maternity care.""",6.0,0.0,52,1.0,true
"Just 6 percent of Americans say Russia is the country’s most important issue, yet the story receives ""75 percent of the coverage"" in the media.",6.0,0.0,48,1.0,mostly-false
Kamala Harris “wants to forcibly compel doctors and nurses against their will to give chemical castration drugs to young children.”,3.0,0.0,57,1.0,false
"Ken ""Block supports Obamacare.""",6.0,0.0,55,1.0,pants-fire
"Last year, ""for the first time in 51 years, the cost of prescription drugs actually went down.""",5.925,0.2667467828369189,40,1.0,mostly-false
"Leticia Van de Putte ""voted to give illegal immigrants in this country free health care--not emergency health care but total free health care.""",5.9787234042553195,0.14586499149789448,47,1.0,false
"Lower insulin prices were the work of the Trump administration, not “Crooked Joe Biden. He had NOTHING to do with it.”",5.0,0.0,54,1.0,false
"Many uninsured Americans are ""young.""",5.851063829787234,0.3598745798587226,47,1.0,mostly-true
"Marijuana is ""less toxic"" than alcohol.",5.0,0.0,53,1.0,mostly-true
"Mark Warner cast ""the tiebreaking vote"" to pass Obamacare.",6.0,0.0,56,1.0,mostly-false
"Massachusetts has ""less than 1 percent of our kids that are uninsured. You (Gov. Perry) have a million kids uninsured in Texas.""",6.0,0.0,50,1.0,mostly-true
"McCain ""has opposed stem cell research.""",5.0,0.0,47,1.0,false
"Measures in Barack Obama's health plan could ""lower health care costs for the typical family by $2,500 a year.""",5.254545454545455,0.43962028304662315,55,1.0,half-true
"Medicaid ""is contributing to 70 percent of our budget deficit right now. It’s the one that is in our lap because of Obamacare.""",6.0,0.0,55,1.0,mostly-false
Medicaid is the primary source of health insurance for 41.7 percent of Hispanic children in Georgia.,5.0,0.0,45,1.0,true
"Medicare ""premium support"" backed by Republican vice presidential candidate Paul Ryan ""is not vouchers.""",6.0,0.0,49,1.0,mostly-false
"Medicare Part D ""was far more expensive than the Affordable Care Act and unlike"" the act, ""was never budgeted.""",6.0,0.0,42,1.0,mostly-true
"Medicare insurance premiums will be rising to ""$120.20 per month in 2013 and $247.00 per month in 2014.""",4.365384615384615,0.4862358886039943,52,1.0,pants-fire
"Medicare is ""going broke. The trust fund goes bankrupt in 2026.""",6.0,0.0,54,1.0,mostly-false
"Medicare monthly premiums will go up to $104.20 in 2012 and $247.00 in 2014 due to ""provisions incorporated in the Obamacare legislation, purposely delayed so as not to 'confuse' the 2012 re-election campaigns.""",5.277777777777778,0.45210896443586507,54,1.0,pants-fire
Medicare officials have treated Humana and AARP inconsistently on how they can communicate with seniors.,6.0,0.0,52,1.0,false
"Medicare spends ""$15-billion a year on subsidies to insurance companies.""",6.0,0.0,53,1.0,true
Megyn Kelly promoted the “exotic coffee method” for weight loss on “Megyn Kelly Today.”,6.0,0.0,54,1.0,false
"Members of Congress ""specifically exempted themselves from many of the laws they have passed, such as being exempt from any fear of prosecution for sexual harassment"" ... (and) from the healthcare reform.""",6.0,0.0,53,1.0,pants-fire
"Mental health provisions related to mass shootings ""got over 90 votes in the Senate.""",6.0,0.0,53,1.0,true
"Millions of Americans are ""paying more and getting less"" under Obamacare.",6.0,0.0,50,1.0,false
"Milwaukee County government employees pay ""much more"" for their health care than City of Milwaukee or State of Wisconsin employees.",6.0,0.0,48,1.0,half-true
"Missouri ""is leading the country when it comes to improving services for mental and behavioral health. Innovation is happening right here.""",5.9787234042553195,0.14586499149789445,47,1.0,mostly-true
Missouri’s attorney general has a website “where people can report trans individuals and the people who help them.”,6.0,0.0,51,1.0,mostly-true
"Mitch McConnell opposed ""legislation to create and protect Kentucky jobs . . . help for the unemployed. . .  health care for Kentucky's children,"" and ""fair pay for women.""",6.0,0.0,47,1.0,mostly-false
"More people die from ""medical misadventures"" than firearm accidents nationally and in Florida.",6.0,0.0,51,1.0,mostly-true
"More than 1 million Texans live without affordable health care because Rick Perry failed to ""partner with the Legislature to find a Texas solution to closing the coverage gap.""",5.0,0.0,57,1.0,mostly-true
"Most of the people who have signed up through the Obamacare exchanges ""already had insurance.""",6.0,0.0,57,1.0,mostly-false
Most state employees could pay twice as much toward their health care premiums and it would still be half the national average,6.0,0.0,54,1.0,true
"Nearly 6 in 10 uninsured Americans ""can get health insurance for what may be the equivalent of your cell phone bill.""",5.0,0.0,57,1.0,mostly-true
"New federal projections estimate that the health care overhaul ""will cost $1.76 trillion over 10 years -- well above the $940 billion Democrats originally claimed.""",6.0,0.0,43,1.0,false
New provisions of the health care law bar the use of flexible spending accounts and health savings accounts to pay for aspirin and other non-prescription health needs.,6.0,0.0,51,1.0,true
"New tax increases that went into effect on Jan. 1, 2015, ""all passed under the Affordable Care Act, aka Obamacare.""",6.0,0.0,47,1.0,pants-fire
Nick Freitas “supports a plan letting insurance companies deny coverage for preexisting conditions like asthma or diabetes.”,6.0,0.0,50,1.0,true
"North Carolina Republican Senate candidate Thom Tillis would let insurance companies ""deny coverage for pre-existing conditions.""",6.0,0.0,60,1.0,mostly-true
Oat milk “raises your blood sugar as much as drinking a Coke.”,5.0,0.0,54,1.0,false
"Obama ""only wants your children to have health insurance.""",6.0,0.0,54,1.0,false
"Obama ""said (the individual mandate) wasn't a tax.""",6.0,0.0,49,1.0,true
"Obama ""won health care for 150,000 people.""",5.0,0.0,47,1.0,true
"Obama says his health care plan is ""universal.""",4.975609756097561,0.156173761888606,41,1.0,mostly-false
"Obama unilaterally announced he was delaying employer mandate ""through a blog post by a mid-level bureaucrat at the Department of Treasury.""",6.0,0.0,55,1.0,mostly-true
"Obama's plan for health care reform ""ends exorbitant out-of-pocket expenses, deductibles or co-pays.""",5.653846153846154,0.48038446141526137,52,1.0,mostly-true
"Obamacare ""already has caused millions of hardworking Virginians to lose their health insurance.""",6.0,0.0,56,1.0,false
"Obamacare ""cuts seniors’ Medicare.""",5.0,0.0,42,1.0,mostly-false
"Obamacare ""is in a death spiral.""",6.0,0.0,52,1.0,false
"Obamacare ""is in what the actuaries call a death spiral.""",6.0,0.0,51,1.0,false
"Obamacare ""is not a popular law.""",6.0,0.0,51,1.0,mostly-true
"Obamacare ""is the biggest job-killer in this country -- millions of Americans have lost their jobs, have been forced into part-time work.""",5.0,0.0,51,1.0,pants-fire
"Obamacare ""prevents (Florida) from regulating insurance.""",6.0,0.0,46,1.0,pants-fire
"Obamacare ""was invented by liberal academic theorists.""",6.0,0.0,42,1.0,mostly-false
"Obamacare ""was the Republican plan in the early '90s.""",5.964285714285714,0.1872563351797078,56,1.0,half-true
"Obamacare ""will provide insurance to all non-U.S. residents, even if they are here illegally.""",3.0,0.0,41,1.0,pants-fire
"Obamacare doesn’t require members of Congress ""to abide by the same rules that all of the other Americans do.""",6.0,0.0,51,1.0,false
"Obamacare granted ""the protection against preexisting condition discrimination that extended to more than 150 million Americans, folks who get their health insurance through their employer.""",5.0,0.0,51,1.0,half-true
Obamacare has led to fewer health insurance options for millions of Americans.,5.021739130434782,0.14744195615489705,46,1.0,mostly-false
"Obamacare includes ""a $63 charge every American will begin paying (in 2013) as a way to cover some of the increased costs associated with providing health insurance to those with pre-existing conditions.""",6.0,0.0,52,1.0,mostly-false
"Obamacare includes a ""$700 billion cut from Medicare for seniors.""",5.978260869565218,0.14744195615489708,46,1.0,half-true
"Obamacare insurance cooperative failures ""should be expected"" because they're like any business, and ""when you start businesses in America, at the fifth year, half of the businesses have closed.""",5.0,0.0,49,1.0,half-true
"Obamacare is ""costing 2 million jobs.""",5.0,0.0,42,1.0,mostly-false
"Obamacare is ""hurting people right now"" with premium increases of up to 116 percent.",6.0,0.0,42,1.0,mostly-true
"Obamacare is ""one big fat VA system.""",5.0,0.0,48,1.0,pants-fire
"Obamacare is a ""massive, massive income redistribution"" with ""$250 billion a year in Medicaid expansion (and) in the subsidy structure that's basically being paid for by people on Medicare, through Medicare cuts, and a lot of tax increases.""",5.0,0.0,55,1.0,half-true
"Obamacare medical device tax ""has led to the loss of thousands of jobs"" in U.S.",6.0,0.0,54,1.0,half-true
"Obamacare premiums ""have gone up 160 percent in West Virginia in 4 yrs.""",6.0,0.0,42,1.0,mostly-true
"Obamacare provision will allow ""forced home inspections"" by government agents.",5.0,0.0,49,1.0,pants-fire
"Obamacare-caused paperwork will annually absorb 190 million hours or more--and Mount Rushmore could be built 1,547 times over ""with the paperwork.""",6.0,0.0,45,1.0,mostly-false
"Of hospitals in Rick Scott’s Columbia/HCA health care company, ""A top executive said they even turned away a poor man and left him to die outside their door.""",6.0,0.0,47,1.0,mostly-false
"Of the Trump administration’s European travel restrictions that exempt the U.K.: “Well, you can just get into the Chunnel, and you’ll be in the U.K.”",6.0,0.0,45,1.0,half-true
"Of the roughly 15 percent of Americans who don’t have health insurance, ""half of them made more than $50,000 a year.""",6.0,0.0,53,1.0,false
"Ohio is ""probably top five in the country, sadly, in terms of heroin overdoses. It’s now exceeded car accidents as the No. 1 cause of death in Ohio.""",4.92,0.2740475156178696,50,1.0,half-true
"Ohio taxpayers spent more than $67 million ""for the year"" on food stamps and Medicaid for Wal-Mart workers",6.0,0.0,44,1.0,half-true
Ohio’s Issue 1 “allows for abortion after viability for…financial reasons.”,6.0,0.0,51,1.0,false
"On HealthCare.Gov, Texan Mark Sullivan ""found a good"" health insurance ""plan that includes dental, for less than $80 a month.""",6.0,0.0,48,1.0,mostly-false
"On key issues including taxes, health care, the Green New Deal, abortion, and guns, there is “no daylight between” Bernie Sanders and Joe Biden.",6.0,0.0,48,1.0,half-true
"On the VA: ""Over 300,000 veterans have died waiting for care.""",6.0,0.0,57,1.0,mostly-false
"On the night of the Iowa caucuses, Obama ""promised the nation that he would do health care reform focused on cost containment, he opposed an individual mandate, and he said he was going to do it with Republicans.""",5.027027027027027,0.16439898730535724,37,1.0,mostly-true
"Operating a health care exchange would be ""illegal"" in Georgia and some states because of legislation passed in those states.",6.0,0.0,51,1.0,false
"Opponent Holly Benson said that ""Just because you're poor doesn't mean you're unhealthy, it just means you have a lot more time to go running.""",6.0,0.0,50,1.0,mostly-true
"Oregon Health Plan rations ""covered procedures under certain circumstances""",5.948275862068965,0.22340379562211252,58,1.0,half-true
"Oregon families pay an extra $1,400 a year on higher insurance premiums to cover those who do not have insurance.",6.0,0.0,46,1.0,mostly-true
"Oregon’s ""three largest employers, and 13 of the top 25, are health care providers.""",5.0,0.0,46,1.0,false
Orrin Hatch co-sponsored a 1993 health care bill that had an individual mandate.,5.0,0.0,53,1.0,true
"Over the past few months, we've learned that ""we just can't count on the media to debunk"" lies about health insurance reform.",6.0,0.0,52,1.0,pants-fire
"Page 92 of the House health care bill ""says specifically that people can't purchase private health insurance after a date certain.""",6.0,0.0,42,1.0,pants-fire
"Page 992 of the health care bill will ""establish school-based 'health' clinics. Your children will be indoctrinated and your grandchildren may be aborted!""",5.0,0.0,57,1.0,pants-fire
"Parasite cleanses ""kill herpes by starving the parasites in the stomach.""",3.0,0.0,42,1.0,pants-fire
"Patrick Murphy voted for Obamacare in 2010, ""yet he reversed himself and voted to delay"" the employer mandate and the individual mandate.",5.977777777777778,0.1490711984999859,45,1.0,mostly-false
"Paul Ryan would ""outlaw in vitro fertilization.""",6.0,0.0,52,1.0,half-true
"Paul Ryan’s Medicare plan ""could raise future retirees’ costs more than $6,000.""",6.0,0.0,53,1.0,half-true
"Paul Ryan’s budget ""keeps the Obamacare taxes and spending cuts that paid for Obamacare, but then cuts all of the benefits.""",6.0,0.0,52,1.0,mostly-true
"People committed involuntarily for 72 hours under the Baker Act will get their guns back ""automatically and immediately upon discharge....and their commitment is never entered into a background check database.""",6.0,0.0,50,1.0,half-true
"People with insurance through the Affordable Care Act will see a “75% increase in premiums starting Nov. 1” if enhanced subsidies are not extended, including “twice as much in the rural areas.”",6.0,0.0,61,1.0,mostly-true
"People with the COVID-19 vaccine are being ""tracked in real time via 5G cellular, and all that data can be hacked into to track you.""",3.0,0.0,51,1.0,pants-fire
Pfizer made $37 billion in profit in its last quarter.,6.0,0.0,47,1.0,false
Pictures and reports of “empty hospitals” prove COVID-19 spread is “fake crisis for real government planned agendas.”,3.717391304347826,0.45524320622233794,46,1.0,false
"Planned Parenthood is ""nothing more than a referral service. … They don’t do anything except profit from killing babies and then selling body parts of those aborted babies.""",4.214285714285714,0.4152997322366327,42,1.0,pants-fire
"Planned Parenthood is ""the only health care that a significant number of women get. About 30 percent of women, that's their health care.""",5.0,0.0,49,0.0,pants-fire
Postpartum Medicaid coverage expanded from three states to 43 states because of the Biden administration.,5.0,0.0,49,1.0,true
"Pregnant women trying to buy health insurance on their own are barred from maternity coverage because they have a ""pre-existing condition.""",6.0,0.0,50,1.0,true
"Prescription drugs ""are nearly 20 percent of our health care costs now when you include hospital prescription drugs.""",4.777777777777778,0.4204374825912608,45,1.0,mostly-true
"President Barack Obama ""reduced the cost of prescription drugs for nearly 3.6 million Americans in 2011.""",5.0,0.0,46,1.0,true
"President Barack Obama is ""ending Medicare as we know it.""",5.0,0.0,56,1.0,pants-fire
"President Barack Obama suggested on national TV that the Democratic health care bill ""will have government decide"" that a healthy, 100-year-old woman in need of a pacemaker ""should take a pain pill"" instead.",6.0,0.0,53,1.0,false
"President Barack Obama’s health care reform ""slashed $500 billion from Medicare.""",6.0,0.0,39,1.0,mostly-false
President Joe Biden signed an executive order “making health insurance free for qualifying Americans.”,6.0,0.0,55,1.0,false
President Joe Biden will “control health care costs by slapping a 95% tax on prescription drugs.”,5.0,0.0,54,1.0,false
"President Obama ""promised"" families making less than $250,000 a year would not see taxes go up, but ""Obamacare raises 18 different taxes.""",6.0,0.0,59,1.0,mostly-false
"President Obama and Nancy Pelosi said ""Obamacare"" would save money because ""they factored in 10 years worth of tax revenue and only six and half years worth of expenses.""",6.0,0.0,43,1.0,half-true
"President Obama plans to ""impose a tax of at least 23 percent on the Medicare prescription drug benefit for low-income beneficiaries.""",6.0,0.0,51,1.0,false
"President Obama's health care law is ""a government takeover of healthcare.""",5.0,0.0,48,1.0,false
"President Obama’s health care law ""represents a government takeover of health care.""",6.0,0.0,61,1.0,pants-fire
"President Obama’s health care law says ""when you sell your house now you have to pay a 3.8 percent tax.""",6.0,0.0,53,1.0,pants-fire
"President Obama’s health-care law will ""add trillions of dollars in debt.""",6.0,0.0,52,1.0,false
"Preventive care ""saves money.""",3.0,0.0,49,0.0,false
"Preventive care coverage under the Affordable Care Act has already ""helped Granite Staters save money and live healthier lives.""",4.0,0.0,46,1.0,half-true
Preventive care does not save the government money.,6.0,0.0,57,1.0,true
Project 2025 calls for restricting “access to IVF and contraception.”,5.0,0.0,54,1.0,mostly-false
