statement,avg_set_size,std_set_size,num_trials,coverage_rate,true_verdict
"In the United States, ""we tax our exports and don't tax our imports.""",6.0,0.0,43,1.0,half-true
"In the wake of the Republican-backed tax bill, ""more than 100,000 American workers have already been laid off in 2018.""",6.0,0.0,52,1.0,mostly-false
"Independent analysts ""found that Trump's tax plan, given to the wealthy and big corporations, would rack up $30 trillion in debt.""",6.0,0.0,57,1.0,half-true
"It’s ""typical"" for a presidential candidate to release 10 or 11 years of tax returns.",5.214285714285714,0.41529973223663263,42,1.0,half-true
Jacky Rosen “said ending taxes on tips would ‘hurt working Nevada families.’”,5.0,0.0,52,1.0,false
"Jim Justice “broke his pledge, raised the gas tax.”",5.0,0.0,48,1.0,false
"Joe Biden and Raphael Warnock  ""are spending $1.5 billion on ‘urban forestry’ and raising taxes on those making under $200k to pay for it.”",5.0,0.0,53,1.0,half-true
Joe Biden wants “to quadruple your taxes.”,3.0,0.0,48,1.0,false
"John Boehner has called for ""repealing the rest of the stimulus, which would raise taxes on 110 million middle class people.""",5.333333333333333,0.4755948656056709,57,1.0,false
"John Boehner wants to reopen a tax loophole ""that actually rewarded corporations for shipping jobs and profits overseas.""",5.962962962962963,0.19062587709298626,54,1.0,half-true
"John McCain ""is proposing tax cuts that would give the average Fortune 500 CEO an additional $700,000 in tax cuts.""",6.0,0.0,42,1.0,mostly-true
"John McCain ""voted against the Bush tax cuts, both times.""",6.0,0.0,44,1.0,mostly-true
"John McCain ""voted against the tax cuts of 2001 and 2003, wrongly claiming they helped only the rich.""",5.0,0.0,57,1.0,mostly-true
"John McCain offers ""billions in tax breaks for oil and drug companies, but almost nothing for families like yours.""",5.904761904761905,0.29710175718617476,42,1.0,mostly-false
"John McCain wants to ""give oil companies another $4-billion"" in tax breaks.",6.0,0.0,46,1.0,true
"John McCain will keep the estate tax at 0 percent, the same as it is now.",4.1521739130434785,0.36315844747302023,46,1.0,false
"John McCain's tax plan will give no reduction ""for 100-million American families.""",6.0,0.0,47,1.0,half-true
"Jorge Elorza ""wants to impose a municipal income tax.""",6.0,0.0,50,1.0,false
"Judithanne McLauchlan ""was part of a group that supports imposing a state income tax on Floridians.""",6.0,0.0,47,1.0,mostly-false
"Jules Bailey ""was instrumental in creating the Business Energy Tax Credit that let companies like Wal-Mart profit by $11 million while costing the Oregon general fund $33 million.""",5.040816326530612,0.19991494790174616,49,0.04081632653061224,pants-fire
Kamala Harris’ “plan to tax unrecognized Capital Gains mean(s) if your house goes up in value you will have to pay that Tax Even if you don’t sell your House!”,5.021739130434782,0.14744195615489702,46,1.0,mostly-false
"Kathryn Starkey ""aided and abetted the continued taxation on residents’ properties over 70 percent of the time by seconding motions and voting to keep the millage rate the same.""",6.0,0.0,56,1.0,half-true
"Kathryn Starkey ""joined forces with liberal Democrats on a historic sales tax hike.""",6.0,0.0,52,1.0,false
"Kathryn Starkey ""only attended half of those meetings.""",6.0,0.0,44,1.0,mostly-true
"Kathy Manning got ""$30 million of your tax dollars plus $2.3 million a year"" to build a luxury hotel and parking lot",6.0,0.0,57,1.0,false
"Ken Cuccinelli would ""take money away from public schools to fund private schools.""",6.0,0.0,60,1.0,mostly-false
"Kim Myers ""voted repeatedly to raise taxes on the people of Broome County, but made millions off of tax savings when her family business relocated its headquarters.""",6.0,0.0,60,1.0,half-true
Lee Zeldin “voted for Cuomo’s Billion Dollar Tax hike and every Cuomo budget.”,6.0,0.0,54,1.0,half-true
Letting the Bush tax cuts expire would raise taxes on small businesses.,5.980392156862745,0.14002800840280089,51,1.0,mostly-false
"Like me, Scott Walker opposed the 1998 transportation bill and the $9 billion of wasteful spending.",6.0,0.0,47,1.0,false
"Loranne ""Ausley's a financial train wreck for taxpayers -- pushing gas taxes, property taxes, taxes on seniors.""",6.0,0.0,45,1.0,false
"Loranne Ausley ""voted six times to tax your savings.""",6.0,0.0,55,1.0,false
"Louisiana is turning down $100 million ""that would require  us to change our unemployment law, that would have actually raised taxes on  Louisiana businesses.""",6.0,0.0,42,1.0,mostly-true
"Louisiana’s film incentives program is so big ""they actually shot an upcoming film initially titled ‘Don’t Mess With Texas’ in New Orleans!""",6.0,0.0,54,1.0,half-true
"Maine Gov. Janet Mills said, “If (President) Donald Trump stops federal funding to Maine, we the people of Maine will take out federal taxes from all paychecks and no taxes will be paid to the federal government.”",4.9772727272727275,0.15075567228888173,44,1.0,false
"Marc Molinaro ""has cut taxes, his budget now is lower than it was six years ago"" in Dutchess County",5.0,0.0,39,1.0,half-true
"Marco Rubio's ""economic proposals will add $3.5 trillion to the federal deficit.""",6.0,0.0,50,1.0,mostly-true
"Mark Warner voted for ""nearly $1 trillion in new taxes and $7 trillion in new debt.""",6.0,0.0,43,1.0,true
"McCain and Bush are millionaires who are ""for tax cuts for millionaires.""",5.0256410256410255,0.16012815380508705,39,1.0,mostly-true
McCain supports tax breaks for companies that ship jobs overseas.,6.0,0.0,51,1.0,mostly-false
"McCain's ""plan for the economy is to extend George Bush's tax cuts for billionaires and give a $100-billion additional corporate tax cut.""",5.023255813953488,0.15249857033260458,43,1.0,half-true
"Medicare is ""going broke. The trust fund goes bankrupt in 2026.""",6.0,0.0,56,1.0,mostly-false
"Miami-Dade County is the ""No. 1 donor county in the state.""",5.0,0.0,52,1.0,mostly-false
"Michael Thurmond ""authored major legislation that has provided more than $250 million in tax relief to Georgia’s senior citizens and working families.""",5.0,0.0,47,1.0,true
"Middle-class Americans ""pay a higher tax rate than millionaires and billionaires.""",5.0,0.0,50,1.0,half-true
"Mike ""Martinez has voted to raise taxes and utility rates while ending free bus service for seniors.""",6.0,0.0,40,1.0,mostly-true
"Mike Madigan made a fortune on tax appeals… Saving his friends millions... It’s an inside game played by people like Merry Marwig, Madigan’s hand-picked candidate. When Marwig thought her property taxes were too high she got them lowered at your expense. Saved so much she did it again. Marwig and Madigan: Profiting from the same corrupt system.",5.065217391304348,0.2496374182283382,46,1.0,mostly-false
"Milwaukee Mayor Tom Barrett ""has held the line on property taxes.""",6.0,0.0,52,1.0,mostly-false
"Milwaukee has less taxing power than most similar cities and is the only U.S. city of 400,000 or more ""that does not have a sales tax or local income tax.""",5.0,0.0,50,1.0,half-true
"Mitt Romney boasts that he is ""proud to be the only major candidate for president to sign the tax pledge. The others have not.""",6.0,0.0,45,1.0,mostly-true
"Mitt Romney has ""proposed cutting his own taxes while raising them on 18 million working families.""",5.979166666666667,0.14433756729740632,48,1.0,mostly-true
"Mitt Romney is proposing a tax plan ""that would give millionaires another tax break and raises taxes on middle class families by up to $2,000 a year.""",6.0,0.0,54,1.0,mostly-true
"Nevada Republicans ""didn’t do one single thing to cut spending"" in 2015.",6.0,0.0,53,1.0,mostly-false
"Nevada lawmakers ""permanently cut taxes for over 95 percent of Nevada’s businesses.""",6.0,0.0,54,1.0,false
"New Jersey has ""the highest property taxes in the nation and not by a little. They are the highest property taxes in the nation, more than double the national average.""",5.045454545454546,0.2107070549414854,44,1.0,true
"New York has ""among the highest tax burdens of any state in the nation""",5.0,0.0,46,1.0,true
"New York state has the ""second highest millionaires tax in the nation.""",5.0,0.0,53,1.0,mostly-false
"New tax increases that went into effect on Jan. 1, 2015, ""all passed under the Affordable Care Act, aka Obamacare.""",6.0,0.0,50,1.0,pants-fire
Nikki Haley “raised taxes.”,6.0,0.0,55,1.0,mostly-false
"Obama ""has voted in the United States Senate to increase taxes on people who make as low as $42,000 a year.""",6.0,0.0,58,1.0,mostly-false
"Obama ""promises more taxes on small business, seniors, your life savings, your family.""",5.0,0.0,49,1.0,mostly-false
"Obama ""said (the individual mandate) wasn't a tax.""",6.0,0.0,49,1.0,true
"Obama ""says he'll raise taxes on electricity.""",6.0,0.0,52,1.0,mostly-false
"Obama creates new tax on Christmas trees, fees get passed on to consumers.",5.0,0.0,47,1.0,mostly-false
"Obama plans ""a tax increase for everyone earning more than $42,000 a year.""",5.980392156862745,0.14002800840280089,51,1.0,false
"Obama says McCain went to Bermuda and ""pledged to protect tax breaks for American corporations that hide their profits offshore.""",6.0,0.0,45,1.0,mostly-true
"Obama says he’s ""put forward a specific $4 trillion deficit reduction plan.""",5.0,0.0,46,1.0,half-true
"Obama unilaterally announced he was delaying employer mandate ""through a blog post by a mid-level bureaucrat at the Department of Treasury.""",5.979591836734694,0.14285714285714277,49,1.0,mostly-true
"Obama would ""experiment with socialism.""",6.0,0.0,48,1.0,pants-fire
"Obama's plan to raise the capital gains tax ""hurts the middle class.""",5.574468085106383,0.4997686791456115,47,1.0,mostly-false
"Obama's tax plan cuts taxes ""for 95 percent of all working families.""",4.6521739130434785,0.48154341234307685,46,1.0,true
"Obamacare is a ""massive, massive income redistribution"" with ""$250 billion a year in Medicaid expansion (and) in the subsidy structure that's basically being paid for by people on Medicare, through Medicare cuts, and a lot of tax increases.""",5.0,0.0,57,1.0,half-true
"Of six Rhode Island tax-credit programs worth about $35 million, ""three companies got 90 percent of that -- CVS and two companies not even located in the state of Rhode Island.""",5.0,0.0,53,1.0,true
"Oklahoma teachers ""are the poorest paid teachers in the US, in a state that gives nearly $500 million in tax handouts to energy companies.""",4.055555555555555,0.23121228232266441,54,1.0,mostly-true
"On Foxconn deal, ""3,000 jobs cost #WI taxpayers more than $3 billion in tax giveaways. Break it down: more than $1 million in taxpayer dollars per job.""",5.0,0.0,44,1.0,false
"On Obama, ""The press warns the 'Taxman Cometh.'""",6.0,0.0,47,1.0,mostly-false
"On key issues including taxes, health care, the Green New Deal, abortion, and guns, there is “no daylight between” Bernie Sanders and Joe Biden.",6.0,0.0,40,1.0,half-true
"On tax inversions, the Wall Street Journal ""surprisingly attacked this tax scheme.""",5.9743589743589745,0.16012815380508708,39,1.0,false
"On taxes, ""if you go back and look 50 years ago, individuals paid about 7 percent of the total and corporations paid 5 percent. Fast forward 50 years: individuals still 7 percent, corporations (are) down to 2 percent.""",4.90566037735849,0.2950978288503027,53,1.0,mostly-true
"On taxes, President Barack Obama wants to raise ""the top rate to 44.8 percent.""",6.0,0.0,54,1.0,mostly-true
"On the Republican tax plan: ""Unfortunately, the wealthy are, again, not going to do well in this bill""",5.361702127659575,0.48568785444140605,47,1.0,mostly-false
One-third of the economic stimulus package was tax cuts.,6.0,0.0,55,1.0,mostly-true
Oregon has the sixth highest combined death tax rate in the country.,6.0,0.0,57,1.0,mostly-false
"Palin ""inherited a city with zero debt, but left it with indebtedness of over $22-million.""",6.0,0.0,40,1.0,mostly-true
"Passage of Clinton budget bill in 1993 ""led to an enormous flowering of the economy in America.""",5.0,0.0,50,1.0,half-true
"Patrick Rose ""voted to explore a state income tax.""",6.0,0.0,45,1.0,pants-fire
"Paul Ryan’s budget ""keeps the Obamacare taxes and spending cuts that paid for Obamacare, but then cuts all of the benefits.""",6.0,0.0,48,1.0,mostly-true
"People buy more items during Georgia’s sales-tax holidays, boosting economic activity.",4.595238095238095,0.49679577241454687,42,1.0,half-true
"People in the top tax bracket, ""these so-called wealthy, most of them are small-business owners.""",5.0,0.0,53,1.0,mostly-false
"Peter DeFazio ""will sneak in a 1 percent tax on all banking transactions.""",3.2545454545454544,0.4396202830466234,55,1.0,pants-fire
PolitiFact Oregon gave Rob Cornilles a Pants on Fire for a claim about taxes and fees.,5.967213114754099,0.17955622283415845,61,1.0,pants-fire
"Potato chips, KitKat bars and Viagra are not taxed in Wisconsin because they are considered ""essential.""",6.0,0.0,46,1.0,true
"Potential Foxconn changes are due to ""the wave of economic uncertainty"" from Evers administration",6.0,0.0,54,1.0,pants-fire
"President Donald Trump signed an executive order to replace the IRS with the External Revenue Service, eliminating tax returns and income tax.",2.48,0.5046720495044483,50,1.0,false
President Donald Trump’s tax and spending bill “does not add to the deficit.”,4.05,0.2207214278631523,40,1.0,false
"President Donald Trump’s tax law has “tax breaks for billionaires, permanent; tax breaks for everybody else, expire.”",5.0,0.0,46,1.0,half-true
"President Donald Trump’s tax returns show “what any wealthy person's tax history is, if you can believe it — which is good years and bad years, years of immense taxes and years of almost no taxes at all because you carry over losses.”",5.0,0.0,45,1.0,mostly-false
"President Joe Biden and Democrats ""send a fortune to Ukraine but nothing for our children.""",5.0,0.0,53,1.0,pants-fire
President Joe Biden “cheated on his taxes and got away with it.”,4.244897959183674,0.43448303787844433,49,1.0,false
"President Joe Biden’s corporate tax rate increase would ""put us in line with other industrial nations.""",5.0,0.0,43,1.0,mostly-false
"President Joe Biden’s infrastructure proposal “is fully paid for. Across 15 years, it would raise all of the revenue needed for these once-in-a-lifetime investments.""",5.0,0.0,43,1.0,mostly-true
"President Obama ""promised"" families making less than $250,000 a year would not see taxes go up, but ""Obamacare raises 18 different taxes.""",6.0,0.0,54,1.0,mostly-false
"President Obama plans to ""impose a tax of at least 23 percent on the Medicare prescription drug benefit for low-income beneficiaries.""",6.0,0.0,39,1.0,false
"President Obama’s health care law says ""when you sell your house now you have to pay a 3.8 percent tax.""",6.0,0.0,47,1.0,pants-fire
"President Obama’s health-care law will ""add trillions of dollars in debt.""",6.0,0.0,50,1.0,false
"President Trump was ""kicked off"" the California ballot",6.0,0.0,48,1.0,pants-fire
Property tax exemptions can be granted to small businesses that move into Milwaukee County.,5.0,0.0,51,1.0,false
"Property taxes ""are now 18% higher than when (Mark Sharpe) first took office.""",6.0,0.0,56,1.0,false
"Property taxes have ""nothing to do with the state.""",6.0,0.0,43,1.0,half-true
"Providence has ""amongst the highest tax rate(s) in the entire country.""",6.0,0.0,47,1.0,mostly-true
"RNC version of a Hillary Clinton valentine: ""Roses are red, violets are blue, I'll raise your taxes and there is nothing you can do.""",6.0,0.0,44,1.0,pants-fire
"Rand Paul wants ""to end all federal faith-based initiatives, and even end the deduction for religious charities.""",6.0,0.0,49,1.0,mostly-true
"Recommendations for a major tax overhaul for Georgia are an ""overall tax hike.""",6.0,0.0,58,1.0,mostly-false
"Reconciliation was used ""for tax cuts for the rich twice under Bush.""",5.0,0.0,54,1.0,mostly-true
"Rep. Dan Donovan ""voted for Tax Cuts""",5.218181818181818,0.4168181542799854,55,1.0,mostly-true
"Rep. Paul Ryan’s Medicare plan ""lines the pockets of the private insurance companies,"" increases costs for seniors and does not reduce the deficit.",5.244897959183674,0.4344830378784443,49,1.0,half-true
"Repealing the sales tax on boats in Rhode Island has spawned 2,000 companies, 7,000 jobs and close to $2 billion a year in sales activity.",6.0,0.0,49,1.0,half-true
"Republican leaders said ""no"" to ""tax cuts for 95% of working Americans.""",5.925925925925926,0.26435052857271485,54,1.0,mostly-false
"Republican plan to extend Bush tax cuts ""would double deficit projections going forward for the next couple of decades.""",6.0,0.0,52,1.0,mostly-true
"Republican politicians are pushing a plan ""that could raise taxes on almost one in three Wisconsinites and sunset Social Security and Medicare in five years.""",6.0,0.0,52,1.0,mostly-false
"Republican state lawmakers ""are refusing to give the people of their own states their own tax dollars back in the form of (expanded) Medicaid.""",5.0,0.0,46,1.0,mostly-true
"Republicans ""don't think it's a good idea"" to make the child care tax credit ""stronger.""",5.352941176470588,0.48263979992390615,51,1.0,mostly-false
"Republicans approved 12 times larger tax breaks for ""people making over 350 grand"" than for ""the average middle-class person.""",5.346153846153846,0.48038446141526137,52,1.0,mostly-true
"Research shows the employer mandate in the House health reform bill would ""place millions 'at substantial risk of unemployment' — with minority workers losing their jobs at twice the rate of their white counterparts.""",6.0,0.0,54,1.0,half-true
Residents of New York state “pay the highest taxes in the nation.”,5.372093023255814,0.4890834875635335,43,1.0,mostly-true
"Rhode Island ""didn't ratify the 13th Amendment to the Constitution to pay federal income taxes. So Rhode Island doesn't even have to pay federal income taxes.""",6.0,0.0,46,1.0,pants-fire
"Rhode Island has invested less in tourism, economic development and economic development personnel than four nearby states.",5.321428571428571,0.4712514425207865,56,1.0,mostly-false
"Rhode Island spends ""52 percent more per capita on human service programs than the national average.""",5.827586206896552,0.3810387941055742,58,1.0,true
Rhode Island spends less than 10 percent of what the average state spends promoting tourism.,5.963636363636364,0.18891859540615819,55,1.0,mostly-true
"Rhode Island's unemployment insurance system ""is the most expensive such system in the country.""",6.0,0.0,54,1.0,false
"Rick Perry ""has advocated abandoning Social Security, scuttling Medicaid and ending the federal income tax.""",6.0,0.0,45,1.0,half-true
"Ron Oakley's ""conservative leadership protected local taxpayers over government bureaucrats"" as the Water Management District’s budget decreased by ""58 percent in the four years he served on the board.""",6.0,0.0,60,1.0,mostly-false
"Ronald Reagan ""raised taxes in 1982, 1984, 1985, 1986 and 1987.""",6.0,0.0,48,1.0,true
"Rubio's tax swap proposal ""would have been a massive tax increase.""",6.0,0.0,40,1.0,false
"Said, ""The Seven Years’ War led to near bankruptcy for many countries; Britain’s need to raise taxes fueled the American desire for independence.""",2.4814814814814814,0.5043486642416058,54,1.0,mostly-true
"Say ""in November 2010, voters overwhelmingly supported the idea of creating a (library) district.""",5.981132075471698,0.13736056394868892,53,1.0,half-true
Say Gov. Tony Evers ‘canceled’ the sales tax holiday this year,6.0,0.0,50,1.0,false
"Say that according to the Los Angeles Times, “95% of warrants for murder in Los Angeles are for illegal aliens,” more than two-thirds of all births in Los Angeles County “are to illegal alien Mexicans” on Medicaid, “nearly 60% of all occupants of HUD properties are illegal,” and Nancy Pelosi “wants to put a windfall tax” on retirement fund profits.",3.122448979591837,0.331200660553418,49,1.0,pants-fire
"Says ""$3 trillion in offshore money... is coming back into the economy"" because of the GOP tax bills.",6.0,0.0,46,1.0,half-true
"Says ""51 percent of federal tax filers paid zero federal income tax.""",5.0,0.0,45,1.0,true
"Says ""80 percent of the tax breaks in"" President Donald Trump’s tax-cut ""proposal go to the top 1 percent, that is, people making more than $730,000 a year.""",5.0,0.0,59,1.0,half-true
"Says ""A baby in Coos County is two times as likely to be born to a mother who is someone who used tobacco during her pregnancy as is the average baby born in Oregon or the U.S.""",5.018867924528302,0.13736056394868895,53,1.0,true
"Says ""Austin has the lowest property tax rate by far of the five major cities in Texas.""",6.0,0.0,50,1.0,half-true
"Says ""Bill Pascrell voted to eliminate all estate taxes for billionaires, and I voted no.""",6.0,0.0,45,1.0,mostly-false
"Says ""Dan McCready wants to repeal tax cuts that saves (sic) you $1,300"" per year.",5.428571428571429,0.4999999999999999,49,1.0,mostly-false
"Says ""Essex County residents suffer the second highest property taxes in the nation.""",6.0,0.0,44,1.0,half-true
"Says ""Every time the Legislature 'suspended' the kicker, most recently the corporate kicker in 2007, Salem spent every penny and failed to stabilize the state's revenues.""",5.0,0.0,46,1.0,mostly-false
"Says ""Having organizations parading as being social welfare organizations and then being involved in the political combat harkens back to why the statute a hundred years ago said that they were prohibited.""",5.0,0.0,49,1.0,false
"Says ""Hillary Clinton has promised to raise taxes by $1 trillion dollars.""",5.0,0.0,43,1.0,half-true
"Says ""I've authored the first bipartisan tax reform bill in a quarter-century.""",5.648148148148148,0.4820321529793835,54,1.0,mostly-true
"Says ""J.B. Pritzker’s tax plan"" includes a ""new tax per mile you drive with government tracking device.""",6.0,0.0,51,1.0,false
"Says ""Mike Madigan and Kwame Raoul team up to raise property taxes.""",6.0,0.0,57,1.0,mostly-false
"Says ""Mimi Walters raised taxes on middle-class Californians.""",5.5,0.5060608273474737,42,1.0,mostly-false
"Says ""No, I don't benefit, I don't benefit"" from his tax proposal.",5.023255813953488,0.15249857033260458,43,1.0,false
"Says ""Obamacare"" is ""the largest middle-class tax increase in history.""",6.0,0.0,54,1.0,pants-fire
"Says ""One of the state’s largest governments made charging this tax one of their top priorities just this year.""",6.0,0.0,51,1.0,pants-fire
"Says ""President Obama’s proposed oil tax would cost consumers 24 cents a gallon.""",6.0,0.0,62,1.0,mostly-true
"Says ""Rep. Jim Weidner proposed a bill taking away health care for 80,000 of Oregon's children.""",6.0,0.0,47,1.0,true
"Says ""Richard Devlin raised your taxes by $1 billion in a single day.""",6.0,0.0,53,1.0,half-true
"Says ""Tommy Thompson's tax plan amounts to an average tax cut of almost $87,000 for the top 1 percent.""",6.0,0.0,53,1.0,mostly-true
"Says ""a pack-a-day smoker who quits because of the tax increase will save about $1,650 a year.""",5.0,0.0,48,1.0,true
"Says ""at the state level we're spending more on tax expenditures than we are on public safety, health care and education combined.""",6.0,0.0,45,1.0,mostly-true
"Says ""excise taxes are...disproportionately burdening middle- and lower-income consumers.""",5.0,0.0,46,1.0,mostly-true
"Says ""half the Americans don't pay any income taxes.""",6.0,0.0,44,1.0,true
"Says ""how much money the government is collecting from people...in terms of the gross domestic product"" is ""the lowest in 40, 50 years.""",5.205128205128205,0.4090738692453054,39,1.0,mostly-true
"Says ""millions of dollars in tax breaks"" were paid for ""by busting unions, cutting BadgerCare, and raising taxes on the poor and the middle class, thanks to Elizabeth Coggs' help.""",5.163265306122449,0.3734377890799554,49,0.16326530612244897,pants-fire
"Says ""my plan is a property tax cut.""",5.088888888888889,0.28779903201415236,45,1.0,half-true
"Says ""our taxes have doubled"" with Rick Perry in office.",6.0,0.0,37,1.0,pants-fire
"Says ""roughly two-thirds of (state) corporations didn’t pay any income tax in Virginia.""",5.0,0.0,58,1.0,mostly-true
"Says ""tanking"" Rick Perry’s federal tax plan has ""huge tax cuts for rich people and big tax hikes for everyone else.""",5.019607843137255,0.14002800840280089,51,1.0,mostly-false
"Says ""tax revenues are the lowest they have been since World War II.""",5.037735849056604,0.19238024756109728,53,1.0,half-true
"Says ""taxes were raised 115 times in the eight years before I became governor"" and those increases were part of a ""path that led to wealth and jobs and people leaving our state.""",5.239130434782608,0.4312659714888842,46,1.0,half-true
"Says ""the governor is going around the state talking about [how] we should fund an income tax cut"" that benefits higher income earners and not lower income earners",5.0,0.0,51,1.0,false
"Says ""the governor took away a billion dollars of rebates, so in real dollars, our property taxes have gone up 20 percent.""",6.0,0.0,46,1.0,half-true
"Says ""the money is in the budget"" to give a tax break to ""everyone,"" including people making more than $1 million.",6.0,0.0,59,1.0,false
"Says ""the typical homeowner will pay $4 more per month"" if library district passes.",6.0,0.0,53,1.0,true
"Says ""there is a plan formulated by Chair (Lynn) Peterson and the cities in Clackamas County to further increase this fee in three years and split it up on projects between the county and cities.""",5.0,0.0,51,1.0,half-true
"Says ""while state leaders have cut funding for our schools and other basic priorities, the amount of money the state is projected to give away through tax breaks increased by a whopping $3.4 billion.""",5.066666666666666,0.2522624895547568,45,1.0,mostly-true
"Says 7,000 millionaires ""gamed the system to pay no income taxes.""",6.0,0.0,41,1.0,false
"Says 70 percent of benefits in Donald Trump’s proposal for child care ""go to the people making over $100,000 a year.""",6.0,0.0,46,1.0,true
"Says Aaron Rodgers ""is not the highest tax rate payer"" in Wisconsin, it's ""the single mom getting 24 grand in benefits with two kids who will lose 80 cents on the dollar if she goes and takes a job.""",6.0,0.0,43,1.0,mostly-false
"Says Adam Hasner ""gives the wealthy tax breaks worth $250,000 a year but hikes middle class taxes $2,000.""",6.0,0.0,46,1.0,mostly-false
"Says Alabama Senate candidate Doug Jones ""wants to raise taxes.""",5.444444444444445,0.502518907629606,45,1.0,mostly-false
"Says Alex Sink ""supported higher sales taxes.""",5.723404255319149,0.45215078571752676,47,1.0,mostly-false
"Says Alex Sink supported ""higher property taxes.""",6.0,0.0,57,1.0,mostly-false
"Says Alex Sink supported ""more taxes on water and TV.""",5.867924528301887,0.3418128057789596,53,1.0,mostly-true
"Says Andrew Gillum ""wants to increase Florida taxes by a billion dollars.""",5.0,0.0,54,1.0,mostly-true
"Says Arizona congressional candidate Ray Strauss is ""a ‘Champion of Big Government’ for his votes to raise taxes while on the local city council.""",6.0,0.0,54,1.0,half-true
"Says Austin voters can approve seven bond propositions ""without raising taxes.""",6.0,0.0,46,1.0,half-true
"Says Barack Obama has pension investments that include Chinese firms, and ""investments through a Caymans trust.""",6.0,0.0,52,1.0,mostly-true
"Says Bernie Sanders is going to ""tax you people at 90 percent.""",5.0,0.0,42,1.0,pants-fire
"Says Beto O'Rourke ""voted in favor of a $10 a barrel tax on every barrel of oil produced in the state of Texas.""",6.0,0.0,50,1.0,mostly-false
"Says Beto O’Rourke ""voted against"" Hurricane Harvey ""tax relief.""",6.0,0.0,54,1.0,mostly-true
Says Bill Clinton opposes President Barack Obama's plan to raise taxes on wealthy Americans.,6.0,0.0,45,1.0,false
"Says Bill Nelson ""voted to raise our taxes 150 times.""",5.5,0.5050762722761054,50,1.0,false
"Says Bill Nelson sold agricultural land ""for home development, pocketing at least $1.4 million.""",6.0,0.0,45,1.0,mostly-false
"Says Bill White ""didn't pay taxes while earning $133,600 annual salary as deputy secretary of energy.""",6.0,0.0,44,1.0,false
"Says Bruce Rauner is ""misquoting newspapers to lie about J.B. Pritzker.""",6.0,0.0,46,1.0,mostly-false
"Says CNN's Wolf Blitzer was wrong to say that ""the wealthiest Americans, they pay the most in taxes already -- 50 percent of Americans don't even pay any federal income tax.""",5.0,0.0,45,1.0,false
"Says Cal Cunningham “got a $40,000 tax incentive to update his butler’s pantry.”",6.0,0.0,55,1.0,half-true
"Says California Republican Young Kim is ""a tax cheat"" who ""illegally claimed a $7,000 annual homestead exemption on a house she wasn’t living in,"" had ""multiple tax liens placed on her"" as a result and ""owes over $10,000 in unpaid federal income taxes.""",4.0576923076923075,0.23543547789870986,52,1.0,mostly-false
Says California has a top income tax rate of 13.3% “and people aren’t leaving.”,5.0,0.0,46,1.0,half-true
"Says Charlie Bass supports Paul Ryan plan that forces seniors to pay $6,400 a year more for health care so millionaires can pay less in taxes.",6.0,0.0,52,1.0,mostly-false
"Says Charlie Crist ""raised taxes on the middle class"" by $2.2 billion.",6.0,0.0,42,1.0,mostly-true
"Says Charlie Crist ""was pro-life, pro-gun and vehemently anti-tax.""",5.0,0.0,43,1.0,mostly-true
"Says Chicagoans ""live in one of the most taxed cities and the most taxed county, unfortunately, in the country.""",5.0,0.0,48,1.0,mostly-false
"Says Chris Christie ""inherited the highest taxes in America and the worst unemployment in the region.""",6.0,0.0,50,1.0,mostly-true
"Says Chris Christie ""instituted an Internet sales tax.""",6.0,0.0,42,1.0,mostly-false
"Says Chris Christie’s plan ""to kick-start our economy"" is to propose an ""income tax cut that disproportionately benefits the wealthy, and...he's still proposing it.""",4.96078431372549,0.19603921176392136,51,0.0,pants-fire
"Says Clackamas County Measure 3-401 ""will hurt our county, cripple economic growth, and increase our taxes with excessive special elections.""",6.0,0.0,46,1.0,false
"Says Congress gave Wall Street ""trillions of dollars of zero interest loans.""",4.0638297872340425,0.24709224814516598,47,1.0,half-true
"Says Congressman Jon Runyan does not want to cut taxes for the middle class, but only for millionaires.",6.0,0.0,54,1.0,mostly-false
"Says Connie Mack takes two homestead exemptions, ""directly contrary to Florida’s Constitution.""",5.634615384615385,0.48623588860399425,52,1.0,mostly-false
"Says Damascus’ disincorporation would produce ""NO significant tax savings.""",6.0,0.0,55,1.0,false
"Says Daniel Webster ""used taxpayer funds to build a lobbyist lounge.""",6.0,0.0,50,1.0,mostly-false
"Says Democratic challenger for his N.C. House seat ""raised taxes on clothing, school supplies – even baby diapers!""",6.0,0.0,49,1.0,pants-fire
"Says Democratic congressional candidate Tom Malinowski ""supports a full repeal of the 2017 tax law, which includes vital tax incentives"" for New Jersey communities.",5.0,0.0,47,1.0,half-true
"Says Democratic gubernatorial candidate Mary Burke ""has proven on the Madison Board of Education"" that she supports raising taxes and spending.",6.0,0.0,53,1.0,half-true
"Says Democratic legislators this year ""don't want to cut your taxes under any circumstances.""",6.0,0.0,53,1.0,pants-fire
"Says Democratic recall opponent Shelly Moore ""opposes any limit on taxes.""",5.977777777777778,0.1490711984999859,45,1.0,mostly-false
"Says Democratic recall opponent Tom Barrett is campaigning on ""lifting property tax"" limits.",6.0,0.0,52,1.0,mostly-false
"Says Democratic state Sen. Jim Holperin ""voted against a property tax freeze"" in 2009 and then voted for a ""$1.5 billion property tax hike.""",5.02,0.14142135623730945,50,1.0,mostly-false
"Says Democrats raised taxes over 115 times in the past 10 years, ""making New Jersey increasingly unaffordable and chasing jobs to neighboring states.""",6.0,0.0,49,1.0,half-true
